psLayout version 3

match	mis- 	rep. 	N's	Q gap	Q gap	T gap	T gap	strand	Q        	Q   	Q    	Q  	T        	T   	T    	T  	block	blockSizes 	qStarts	 tStarts
159	6	0	0	1	1	1	1	+	OsN22RS2_02T0365000.1	831	10	176	LOC_Os04g55879	5730	109	275	3	34,8,123,	10,44,53,	109,144,152,
152	9	0	0	2	2	2	4	+	OsN22RS2_02T0365000.1	831	70	233	LOC_Os02g20030.1	474	309	474	3	7,63,91,	70,78,142,	309,318,383,
152	9	0	0	2	2	2	4	+	OsN22RS2_02T0365000.1	831	70	233	LOC_Os02g20030	474	309	474	3	7,63,91,	70,78,142,	309,318,383,
35	1	0	0	0	0	0	0	+	OsN22RS2_02T0365500.1	1098	1024	1060	LOC_Os12g18270.1	342	306	342	1	36,	1024,	306,
35	1	0	0	0	0	0	0	+	OsN22RS2_02T0365500.1	1098	1024	1060	LOC_Os12g18270	342	306	342	1	36,	1024,	306,
66	1	0	0	0	0	0	0	+	OsN22RS2_02T0365500.1	1098	1031	1098	LOC_Os12g17630.1	1377	73	140	1	67,	1031,	73,
66	1	0	0	0	0	0	0	+	OsN22RS2_02T0365500.1	1098	1031	1098	LOC_Os12g17630	1377	73	140	1	67,	1031,	73,
109	7	0	0	0	0	0	0	+	OsN22RS2_02T0365500.1	1098	0	116	LOC_Os12g15840.1	306	0	116	1	116,	0,	0,
109	7	0	0	0	0	0	0	+	OsN22RS2_02T0365500.1	1098	0	116	LOC_Os12g15840	306	0	116	1	116,	0,	0,
108	8	0	0	0	0	0	0	+	OsN22RS2_02T0365500.1	1098	0	116	LOC_Os09g14300.1	438	0	116	1	116,	0,	0,
108	8	0	0	0	0	0	0	+	OsN22RS2_02T0365500.1	1098	0	116	LOC_Os09g14300	438	0	116	1	116,	0,	0,
110	6	0	0	0	0	0	0	+	OsN22RS2_02T0365500.1	1098	0	116	LOC_Os09g14000.1	306	0	116	1	116,	0,	0,
110	6	0	0	0	0	0	0	+	OsN22RS2_02T0365500.1	1098	0	116	LOC_Os09g14000	306	0	116	1	116,	0,	0,
72	2	0	0	0	0	0	0	+	OsN22RS2_02T0365500.1	1098	1024	1098	LOC_Os09g01840.1	1998	90	164	1	74,	1024,	90,
72	2	0	0	0	0	0	0	+	OsN22RS2_02T0365500.1	1098	1024	1098	LOC_Os09g01840	1998	90	164	1	74,	1024,	90,
72	2	0	0	0	0	0	0	+	OsN22RS2_02T0365500.1	1098	1024	1098	LOC_Os09g01830.1	1998	90	164	1	74,	1024,	90,
72	2	0	0	0	0	0	0	+	OsN22RS2_02T0365500.1	1098	1024	1098	LOC_Os09g01830	1998	90	164	1	74,	1024,	90,
72	2	0	0	0	0	0	0	+	OsN22RS2_02T0365500.1	1098	1024	1098	LOC_Os09g01820.1	2982	90	164	1	74,	1024,	90,
72	2	0	0	0	0	0	0	+	OsN22RS2_02T0365500.1	1098	1024	1098	LOC_Os09g01820	2982	90	164	1	74,	1024,	90,
109	7	0	0	0	0	0	0	+	OsN22RS2_02T0365500.1	1098	0	116	LOC_Os08g20340.1	375	0	116	1	116,	0,	0,
109	7	0	0	0	0	0	0	+	OsN22RS2_02T0365500.1	1098	0	116	LOC_Os08g20340	375	0	116	1	116,	0,	0,
48	1	0	0	0	0	0	0	+	OsN22RS2_02T0365500.1	1098	950	999	LOC_Os08g12140.1	2220	1644	1693	1	49,	950,	1644,
48	1	0	0	0	0	0	0	+	OsN22RS2_02T0365500.1	1098	950	999	LOC_Os08g12140	2220	1644	1693	1	49,	950,	1644,
96	5	0	0	0	0	0	0	+	OsN22RS2_02T0365500.1	1098	15	116	LOC_Os07g30710.1	375	15	116	1	101,	15,	15,
96	5	0	0	0	0	0	0	+	OsN22RS2_02T0365500.1	1098	15	116	LOC_Os07g30710	375	15	116	1	101,	15,	15,
110	6	0	0	0	0	0	0	+	OsN22RS2_02T0365500.1	1098	0	116	LOC_Os06g42950.1	375	0	116	1	116,	0,	0,
110	6	0	0	0	0	0	0	+	OsN22RS2_02T0365500.1	1098	0	116	LOC_Os06g42950	375	0	116	1	116,	0,	0,
35	1	0	0	0	0	0	0	+	OsN22RS2_02T0365500.1	1098	1024	1060	LOC_Os06g37926.1	243	207	243	1	36,	1024,	207,
35	1	0	0	0	0	0	0	+	OsN22RS2_02T0365500.1	1098	1024	1060	LOC_Os06g37926	243	207	243	1	36,	1024,	207,
109	7	0	0	0	0	0	0	+	OsN22RS2_02T0365500.1	1098	0	116	LOC_Os06g32570.1	306	0	116	1	116,	0,	0,
109	7	0	0	0	0	0	0	+	OsN22RS2_02T0365500.1	1098	0	116	LOC_Os06g32570	306	0	116	1	116,	0,	0,
60	2	0	0	0	0	0	0	+	OsN22RS2_02T0365500.1	1098	1031	1093	LOC_Os06g32400.1	1242	71	133	1	62,	1031,	71,
60	2	0	0	0	0	0	0	+	OsN22RS2_02T0365500.1	1098	1031	1093	LOC_Os06g32400	1242	71	133	1	62,	1031,	71,
110	6	0	0	0	0	0	0	+	OsN22RS2_02T0365500.1	1098	0	116	LOC_Os06g31550.1	306	0	116	1	116,	0,	0,
110	6	0	0	0	0	0	0	+	OsN22RS2_02T0365500.1	1098	0	116	LOC_Os06g31550	306	0	116	1	116,	0,	0,
478	36	0	0	5	157	7	932	+	OsN22RS2_02T0365500.1	1098	427	1098	LOC_Os06g25130.1	1987	429	1875	8	82,8,34,163,7,123,30,67,	427,517,530,579,751,758,881,1031,	429,522,536,586,798,806,1194,1808,
478	36	0	0	5	157	7	932	+	OsN22RS2_02T0365500.1	1098	427	1098	LOC_Os06g25130	1987	429	1875	8	82,8,34,163,7,123,30,67,	427,517,530,579,751,758,881,1031,	429,522,536,586,798,806,1194,1808,
102	6	0	0	0	0	0	0	+	OsN22RS2_02T0365500.1	1098	0	108	LOC_Os06g20690.1	306	0	108	1	108,	0,	0,
102	6	0	0	0	0	0	0	+	OsN22RS2_02T0365500.1	1098	0	108	LOC_Os06g20690	306	0	108	1	108,	0,	0,
109	7	0	0	0	0	0	0	+	OsN22RS2_02T0365500.1	1098	0	116	LOC_Os06g17770.1	375	0	116	1	116,	0,	0,
109	7	0	0	0	0	0	0	+	OsN22RS2_02T0365500.1	1098	0	116	LOC_Os06g17770	375	0	116	1	116,	0,	0,
109	7	0	0	0	0	0	0	+	OsN22RS2_02T0365500.1	1098	0	116	LOC_Os06g17650.1	375	0	116	1	116,	0,	0,
109	7	0	0	0	0	0	0	+	OsN22RS2_02T0365500.1	1098	0	116	LOC_Os06g17650	375	0	116	1	116,	0,	0,
109	7	0	0	0	0	0	0	+	OsN22RS2_02T0365500.1	1098	0	116	LOC_Os06g17180.1	375	0	116	1	116,	0,	0,
109	7	0	0	0	0	0	0	+	OsN22RS2_02T0365500.1	1098	0	116	LOC_Os06g17180	375	0	116	1	116,	0,	0,
109	7	0	0	0	0	0	0	+	OsN22RS2_02T0365500.1	1098	0	116	LOC_Os06g17170.1	450	75	191	1	116,	0,	75,
109	7	0	0	0	0	0	0	+	OsN22RS2_02T0365500.1	1098	0	116	LOC_Os06g17170	450	75	191	1	116,	0,	75,
110	6	0	0	0	0	0	0	+	OsN22RS2_02T0365500.1	1098	0	116	LOC_Os05g23160.1	306	0	116	1	116,	0,	0,
110	6	0	0	0	0	0	0	+	OsN22RS2_02T0365500.1	1098	0	116	LOC_Os05g23160	306	0	116	1	116,	0,	0,
110	6	0	0	0	0	0	0	+	OsN22RS2_02T0365500.1	1098	0	116	LOC_Os05g19820.1	375	0	116	1	116,	0,	0,
110	6	0	0	0	0	0	0	+	OsN22RS2_02T0365500.1	1098	0	116	LOC_Os05g19820	375	0	116	1	116,	0,	0,
109	7	0	0	0	0	0	0	+	OsN22RS2_02T0365500.1	1098	0	116	LOC_Os05g19790.1	306	0	116	1	116,	0,	0,
109	7	0	0	0	0	0	0	+	OsN22RS2_02T0365500.1	1098	0	116	LOC_Os05g19790	306	0	116	1	116,	0,	0,
108	8	0	0	0	0	0	0	+	OsN22RS2_02T0365500.1	1098	0	116	LOC_Os05g07480.1	306	0	116	1	116,	0,	0,
108	8	0	0	0	0	0	0	+	OsN22RS2_02T0365500.1	1098	0	116	LOC_Os05g07480	306	0	116	1	116,	0,	0,
223	18	0	0	3	269	6	110	+	OsN22RS2_02T0365500.1	1098	491	1001	LOC_Os04g48580.1	831	36	387	7	12,56,9,101,11,4,48,	491,524,580,598,699,949,953,	36,56,113,128,247,334,339,
223	18	0	0	3	269	6	110	+	OsN22RS2_02T0365500.1	1098	491	1001	LOC_Os04g48580	831	36	387	7	12,56,9,101,11,4,48,	491,524,580,598,699,949,953,	36,56,113,128,247,334,339,
106	10	0	0	0	0	0	0	+	OsN22RS2_02T0365500.1	1098	0	116	LOC_Os04g38100.1	312	0	116	1	116,	0,	0,
106	10	0	0	0	0	0	0	+	OsN22RS2_02T0365500.1	1098	0	116	LOC_Os04g38100	312	0	116	1	116,	0,	0,
109	7	0	0	0	0	0	0	+	OsN22RS2_02T0365500.1	1098	0	116	LOC_Os04g29170.1	375	0	116	1	116,	0,	0,
109	7	0	0	0	0	0	0	+	OsN22RS2_02T0365500.1	1098	0	116	LOC_Os04g29170	375	0	116	1	116,	0,	0,
110	6	0	0	0	0	0	0	+	OsN22RS2_02T0365500.1	1098	0	116	LOC_Os04g13830.1	375	0	116	1	116,	0,	0,
110	6	0	0	0	0	0	0	+	OsN22RS2_02T0365500.1	1098	0	116	LOC_Os04g13830	375	0	116	1	116,	0,	0,
107	5	0	0	0	0	0	0	+	OsN22RS2_02T0365500.1	1098	0	112	LOC_Os04g07080.1	375	0	112	1	112,	0,	0,
107	5	0	0	0	0	0	0	+	OsN22RS2_02T0365500.1	1098	0	112	LOC_Os04g07080	375	0	112	1	112,	0,	0,
164	10	0	0	3	34	3	11	+	OsN22RS2_02T0365500.1	1098	534	742	LOC_Os03g32980.1	522	299	484	4	43,7,112,12,	534,582,598,730,	299,348,359,472,
164	10	0	0	3	34	3	11	+	OsN22RS2_02T0365500.1	1098	534	742	LOC_Os03g32980	522	299	484	4	43,7,112,12,	534,582,598,730,	299,348,359,472,
35	1	0	0	0	0	0	0	+	OsN22RS2_02T0365500.1	1098	1024	1060	LOC_Os02g38530.1	192	156	192	1	36,	1024,	156,
35	1	0	0	0	0	0	0	+	OsN22RS2_02T0365500.1	1098	1024	1060	LOC_Os02g38530	192	156	192	1	36,	1024,	156,
237	14	0	0	2	227	4	1343	+	OsN22RS2_02T0365500.1	1098	610	1088	LOC_Os02g18064.1	4783	815	2409	5	96,16,4,78,57,	610,726,949,953,1031,	815,932,1013,1018,2352,
237	14	0	0	2	227	4	1343	+	OsN22RS2_02T0365500.1	1098	610	1088	LOC_Os02g18064	4783	815	2409	5	96,16,4,78,57,	610,726,949,953,1031,	815,932,1013,1018,2352,
107	5	0	0	0	0	0	0	+	OsN22RS2_02T0365500.1	1098	0	112	LOC_Os01g38020.1	375	0	112	1	112,	0,	0,
107	5	0	0	0	0	0	0	+	OsN22RS2_02T0365500.1	1098	0	112	LOC_Os01g38020	375	0	112	1	112,	0,	0,
109	7	0	0	0	0	0	0	+	OsN22RS2_02T0365500.1	1098	0	116	LOC_Os01g35680.1	375	0	116	1	116,	0,	0,
109	7	0	0	0	0	0	0	+	OsN22RS2_02T0365500.1	1098	0	116	LOC_Os01g35680	375	0	116	1	116,	0,	0,
108	8	0	0	0	0	0	0	+	OsN22RS2_02T0365500.1	1098	0	116	LOC_Os01g35520.1	375	0	116	1	116,	0,	0,
108	8	0	0	0	0	0	0	+	OsN22RS2_02T0365500.1	1098	0	116	LOC_Os01g35520	375	0	116	1	116,	0,	0,
42	2	0	0	0	0	0	0	+	OsN22RS2_02T0365500.1	1098	956	1000	LOC_Os01g33142.1	288	60	104	1	44,	956,	60,
42	2	0	0	0	0	0	0	+	OsN22RS2_02T0365500.1	1098	956	1000	LOC_Os01g33142	288	60	104	1	44,	956,	60,
109	7	0	0	0	0	0	0	+	OsN22RS2_02T0365500.1	1098	0	116	LOC_Os01g24370.1	441	66	182	1	116,	0,	66,
109	7	0	0	0	0	0	0	+	OsN22RS2_02T0365500.1	1098	0	116	LOC_Os01g24370	441	66	182	1	116,	0,	66,
42	0	0	0	0	0	0	0	-	OsN22RS2_02T0365500.1	1098	1056	1098	LOC_Os12g28950.1	795	753	795	1	42,	0,	753,
42	0	0	0	0	0	0	0	-	OsN22RS2_02T0365500.1	1098	1056	1098	LOC_Os12g28950	795	753	795	1	42,	0,	753,
48	5	0	0	0	0	0	0	-	OsN22RS2_02T0365500.1	1098	368	421	LOC_Os12g28370.1	489	429	482	1	53,	677,	429,
48	5	0	0	0	0	0	0	-	OsN22RS2_02T0365500.1	1098	368	421	LOC_Os12g28370	489	429	482	1	53,	677,	429,
42	0	0	0	2	8	1	8	-	OsN22RS2_02T0365500.1	1098	372	422	LOC_Os12g27580.1	1842	285	335	3	23,5,14,	676,706,712,	285,316,321,
42	0	0	0	2	8	1	8	-	OsN22RS2_02T0365500.1	1098	372	422	LOC_Os12g27580	1842	285	335	3	23,5,14,	676,706,712,	285,316,321,
38	0	0	0	0	0	0	0	-	OsN22RS2_02T0365500.1	1098	1056	1094	LOC_Os12g27570.1	765	727	765	1	38,	4,	727,
38	0	0	0	0	0	0	0	-	OsN22RS2_02T0365500.1	1098	1056	1094	LOC_Os12g27570	765	727	765	1	38,	4,	727,
68	4	0	0	0	0	0	0	-	OsN22RS2_02T0365500.1	1098	948	1020	LOC_Os12g17000.1	381	272	344	1	72,	78,	272,
68	4	0	0	0	0	0	0	-	OsN22RS2_02T0365500.1	1098	948	1020	LOC_Os12g17000	381	272	344	1	72,	78,	272,
90	8	0	0	0	0	0	0	-	OsN22RS2_02T0365500.1	1098	217	315	LOC_Os11g43440.1	621	470	568	1	98,	783,	470,
90	8	0	0	0	0	0	0	-	OsN22RS2_02T0365500.1	1098	217	315	LOC_Os11g43440	621	470	568	1	98,	783,	470,
58	1	0	0	1	3	2	12	-	OsN22RS2_02T0365500.1	1098	361	423	LOC_Os10g10664.1	489	418	489	3	9,9,41,	675,687,696,	418,429,448,
58	1	0	0	1	3	2	12	-	OsN22RS2_02T0365500.1	1098	361	423	LOC_Os10g10664	489	418	489	3	9,9,41,	675,687,696,	418,429,448,
94	3	0	0	1	3	2	12	-	OsN22RS2_02T0365500.1	1098	323	423	LOC_Os10g10650.1	435	326	435	3	9,9,79,	675,687,696,	326,337,356,
94	3	0	0	1	3	2	12	-	OsN22RS2_02T0365500.1	1098	323	423	LOC_Os10g10650	435	326	435	3	9,9,79,	675,687,696,	326,337,356,
42	0	0	0	0	0	0	0	-	OsN22RS2_02T0365500.1	1098	1056	1098	LOC_Os09g23830.1	1132	1090	1132	1	42,	0,	1090,
42	0	0	0	0	0	0	0	-	OsN22RS2_02T0365500.1	1098	1056	1098	LOC_Os09g23830	1132	1090	1132	1	42,	0,	1090,
67	7	0	0	0	0	0	0	-	OsN22RS2_02T0365500.1	1098	348	422	LOC_Os09g17260.1	534	435	509	1	74,	676,	435,
67	7	0	0	0	0	0	0	-	OsN22RS2_02T0365500.1	1098	348	422	LOC_Os09g17260	534	435	509	1	74,	676,	435,
48	5	0	0	0	0	1	159	-	OsN22RS2_02T0365500.1	1098	369	422	LOC_Os07g34490.1	729	509	721	2	20,33,	676,696,	509,688,
48	5	0	0	0	0	1	159	-	OsN22RS2_02T0365500.1	1098	369	422	LOC_Os07g34490	729	509	721	2	20,33,	676,696,	509,688,
78	7	0	0	0	0	0	0	-	OsN22RS2_02T0365500.1	1098	254	339	LOC_Os06g28290.1	684	534	619	1	85,	759,	534,
78	7	0	0	0	0	0	0	-	OsN22RS2_02T0365500.1	1098	254	339	LOC_Os06g28290	684	534	619	1	85,	759,	534,
61	2	0	0	2	89	3	192	-	OsN22RS2_02T0365500.1	1098	368	520	LOC_Os06g24280.1	555	96	351	4	14,24,11,14,	578,676,705,716,	96,297,324,337,
61	2	0	0	2	89	3	192	-	OsN22RS2_02T0365500.1	1098	368	520	LOC_Os06g24280	555	96	351	4	14,24,11,14,	578,676,705,716,	96,297,324,337,
55	5	0	0	0	0	0	0	-	OsN22RS2_02T0365500.1	1098	361	421	LOC_Os06g17629.1	489	429	489	1	60,	677,	429,
55	5	0	0	0	0	0	0	-	OsN22RS2_02T0365500.1	1098	361	421	LOC_Os06g17629	489	429	489	1	60,	677,	429,
94	3	0	0	1	3	2	12	-	OsN22RS2_02T0365500.1	1098	323	423	LOC_Os06g03270.1	624	515	624	3	9,9,79,	675,687,696,	515,526,545,
94	3	0	0	1	3	2	12	-	OsN22RS2_02T0365500.1	1098	323	423	LOC_Os06g03270	624	515	624	3	9,9,79,	675,687,696,	515,526,545,
56	3	0	0	0	0	1	2	-	OsN22RS2_02T0365500.1	1098	330	389	LOC_Os06g01070.1	543	475	536	2	7,52,	709,716,	475,484,
56	3	0	0	0	0	1	2	-	OsN22RS2_02T0365500.1	1098	330	389	LOC_Os06g01070	543	475	536	2	7,52,	709,716,	475,484,
56	3	0	0	1	2	1	5	-	OsN22RS2_02T0365500.1	1098	330	391	LOC_Os04g48570.1	537	466	530	2	9,50,	707,718,	466,480,
56	3	0	0	1	2	1	5	-	OsN22RS2_02T0365500.1	1098	330	391	LOC_Os04g48570	537	466	530	2	9,50,	707,718,	466,480,
71	5	0	0	1	185	2	6	-	OsN22RS2_02T0365500.1	1098	228	489	LOC_Os04g13770.1	405	244	326	3	14,27,35,	609,808,835,	244,263,291,
71	5	0	0	1	185	2	6	-	OsN22RS2_02T0365500.1	1098	228	489	LOC_Os04g13770	405	244	326	3	14,27,35,	609,808,835,	244,263,291,
85	6	0	0	0	0	1	344	-	OsN22RS2_02T0365500.1	1098	408	499	LOC_Os04g11250.1	684	9	444	2	78,13,	599,677,	9,431,
85	6	0	0	0	0	1	344	-	OsN22RS2_02T0365500.1	1098	408	499	LOC_Os04g11250	684	9	444	2	78,13,	599,677,	9,431,
68	3	0	0	0	0	1	1	-	OsN22RS2_02T0365500.1	1098	949	1020	LOC_Os04g05850.1	189	59	131	2	67,4,	78,145,	59,127,
68	3	0	0	0	0	1	1	-	OsN22RS2_02T0365500.1	1098	949	1020	LOC_Os04g05850	189	59	131	2	67,4,	78,145,	59,127,
43	1	0	0	1	8	1	16	-	OsN22RS2_02T0365500.1	1098	404	456	LOC_Os02g16360.1	2559	20	80	2	35,9,	642,685,	20,71,
43	1	0	0	1	8	1	16	-	OsN22RS2_02T0365500.1	1098	404	456	LOC_Os02g16360	2559	20	80	2	35,9,	642,685,	20,71,
68	3	0	0	0	0	1	1	-	OsN22RS2_02T0365500.1	1098	949	1020	LOC_Os01g29040.1	804	695	767	2	67,4,	78,145,	695,763,
68	3	0	0	0	0	1	1	-	OsN22RS2_02T0365500.1	1098	949	1020	LOC_Os01g29040	804	695	767	2	67,4,	78,145,	695,763,
42	0	0	0	0	0	0	0	-	OsN22RS2_02T0365500.1	1098	1056	1098	LOC_Os01g22860.1	252	210	252	1	42,	0,	210,
42	0	0	0	0	0	0	0	-	OsN22RS2_02T0365500.1	1098	1056	1098	LOC_Os01g22860	252	210	252	1	42,	0,	210,
158	12	0	0	2	18	2	18	+	OsN22RS2_02T0365600.1	765	574	762	LOC_Os08g26800.1	672	131	319	3	124,28,18,	574,711,744,	131,269,301,
158	12	0	0	2	18	2	18	+	OsN22RS2_02T0365600.1	765	574	762	LOC_Os08g26800	672	131	319	3	124,28,18,	574,711,744,	131,269,301,
239	24	0	0	1	119	2	818	+	OsN22RS2_02T0365600.1	765	380	762	LOC_Os07g07130.1	2092	114	1195	3	37,41,185,	380,417,577,	114,152,1010,
239	24	0	0	1	119	2	818	+	OsN22RS2_02T0365600.1	765	380	762	LOC_Os07g07130	2092	114	1195	3	37,41,185,	380,417,577,	114,152,1010,
141	6	0	0	0	0	0	0	+	OsN22RS2_02T0365600.1	765	618	765	LOC_Os06g25130.1	1987	640	787	1	147,	618,	640,
141	6	0	0	0	0	0	0	+	OsN22RS2_02T0365600.1	765	618	765	LOC_Os06g25130	1987	640	787	1	147,	618,	640,
168	8	0	0	3	274	3	87	+	OsN22RS2_02T0365600.1	765	312	762	LOC_Os04g48580.1	831	41	304	5	15,8,101,11,41,	312,340,583,684,721,	41,56,128,247,263,
168	8	0	0	3	274	3	87	+	OsN22RS2_02T0365600.1	765	312	762	LOC_Os04g48580	831	41	304	5	15,8,101,11,41,	312,340,583,684,721,	41,56,128,247,263,
124	6	0	0	3	29	3	32	+	OsN22RS2_02T0365600.1	765	575	734	LOC_Os03g39310.1	474	134	296	4	98,13,11,8,	575,684,701,726,	134,261,276,288,
124	6	0	0	3	29	3	32	+	OsN22RS2_02T0365600.1	765	575	734	LOC_Os03g39310	474	134	296	4	98,13,11,8,	575,684,701,726,	134,261,276,288,
152	10	0	0	1	20	1	1	+	OsN22RS2_02T0365600.1	765	583	765	LOC_Os03g32980.1	522	359	522	2	112,50,	583,715,	359,472,
152	10	0	0	1	20	1	1	+	OsN22RS2_02T0365600.1	765	583	765	LOC_Os03g32980	522	359	522	2	112,50,	583,715,	359,472,
164	13	0	0	2	220	2	249	+	OsN22RS2_02T0365600.1	765	365	762	LOC_Os02g18064.1	4783	557	983	3	15,111,51,	365,580,711,	557,800,932,
164	13	0	0	2	220	2	249	+	OsN22RS2_02T0365600.1	765	365	762	LOC_Os02g18064	4783	557	983	3	15,111,51,	365,580,711,	557,800,932,
106	9	0	0	1	83	2	92	-	OsN22RS2_02T0365600.1	765	375	573	LOC_Os12g33859.1	564	338	545	3	22,86,7,	192,297,383,	338,443,538,
106	9	0	0	1	83	2	92	-	OsN22RS2_02T0365600.1	765	375	573	LOC_Os12g33859	564	338	545	3	22,86,7,	192,297,383,	338,443,538,
49	4	0	0	0	0	0	0	-	OsN22RS2_02T0365600.1	765	521	574	LOC_Os12g28370.1	489	429	482	1	53,	191,	429,
49	4	0	0	0	0	0	0	-	OsN22RS2_02T0365600.1	765	521	574	LOC_Os12g28370	489	429	482	1	53,	191,	429,
45	0	0	0	1	194	1	2	-	OsN22RS2_02T0365600.1	765	336	575	LOC_Os12g18280.1	768	669	716	3	24,5,16,	190,408,413,	669,693,700,
45	0	0	0	1	194	1	2	-	OsN22RS2_02T0365600.1	765	336	575	LOC_Os12g18280	768	669	716	3	24,5,16,	190,408,413,	669,693,700,
90	8	0	0	0	0	0	0	-	OsN22RS2_02T0365600.1	765	370	468	LOC_Os11g43440.1	621	470	568	1	98,	297,	470,
90	8	0	0	0	0	0	0	-	OsN22RS2_02T0365600.1	765	370	468	LOC_Os11g43440	621	470	568	1	98,	297,	470,
74	8	0	0	0	0	0	0	-	OsN22RS2_02T0365600.1	765	491	573	LOC_Os11g33462.1	687	590	672	1	82,	192,	590,
74	8	0	0	0	0	0	0	-	OsN22RS2_02T0365600.1	765	491	573	LOC_Os11g33462	687	590	672	1	82,	192,	590,
74	8	0	0	0	0	0	0	-	OsN22RS2_02T0365600.1	765	491	573	LOC_Os10g12812.1	687	590	672	1	82,	192,	590,
74	8	0	0	0	0	0	0	-	OsN22RS2_02T0365600.1	765	491	573	LOC_Os10g12812	687	590	672	1	82,	192,	590,
59	2	0	0	0	0	1	163	-	OsN22RS2_02T0365600.1	765	514	575	LOC_Os10g10664.1	489	265	489	2	18,43,	190,208,	265,446,
59	2	0	0	0	0	1	163	-	OsN22RS2_02T0365600.1	765	514	575	LOC_Os10g10664	489	265	489	2	18,43,	190,208,	265,446,
95	4	0	0	0	0	1	163	-	OsN22RS2_02T0365600.1	765	476	575	LOC_Os10g10650.1	435	173	435	2	18,81,	190,208,	173,354,
95	4	0	0	0	0	1	163	-	OsN22RS2_02T0365600.1	765	476	575	LOC_Os10g10650	435	173	435	2	18,81,	190,208,	173,354,
45	0	0	0	1	194	1	2	-	OsN22RS2_02T0365600.1	765	336	575	LOC_Os09g38590.1	693	632	679	3	24,5,16,	190,408,413,	632,656,663,
45	0	0	0	1	194	1	2	-	OsN22RS2_02T0365600.1	765	336	575	LOC_Os09g38590	693	632	679	3	24,5,16,	190,408,413,	632,656,663,
68	6	0	0	0	0	0	0	-	OsN22RS2_02T0365600.1	765	501	575	LOC_Os09g17260.1	534	435	509	1	74,	190,	435,
68	6	0	0	0	0	0	0	-	OsN22RS2_02T0365600.1	765	501	575	LOC_Os09g17260	534	435	509	1	74,	190,	435,
48	0	0	0	2	3	2	2	-	OsN22RS2_02T0365600.1	765	320	371	LOC_Os08g10930.1	1251	258	308	4	26,5,5,12,	394,420,426,433,	258,285,290,296,
48	0	0	0	2	3	2	2	-	OsN22RS2_02T0365600.1	765	320	371	LOC_Os08g10930	1251	258	308	4	26,5,5,12,	394,420,426,433,	258,285,290,296,
55	5	0	0	0	0	0	0	-	OsN22RS2_02T0365600.1	765	514	574	LOC_Os07g34490.1	729	669	729	1	60,	191,	669,
55	5	0	0	0	0	0	0	-	OsN22RS2_02T0365600.1	765	514	574	LOC_Os07g34490	729	669	729	1	60,	191,	669,
45	0	0	0	1	194	1	2	-	OsN22RS2_02T0365600.1	765	336	575	LOC_Os06g36630.1	693	632	679	3	24,5,16,	190,408,413,	632,656,663,
45	0	0	0	1	194	1	2	-	OsN22RS2_02T0365600.1	765	336	575	LOC_Os06g36630	693	632	679	3	24,5,16,	190,408,413,	632,656,663,
59	2	0	0	1	142	1	100	-	OsN22RS2_02T0365600.1	765	371	574	LOC_Os06g31380.1	1899	361	522	2	16,45,	191,349,	361,477,
59	2	0	0	1	142	1	100	-	OsN22RS2_02T0365600.1	765	371	574	LOC_Os06g31380	1899	361	522	2	16,45,	191,349,	361,477,
48	1	0	0	1	5	2	5	-	OsN22RS2_02T0365600.1	765	521	575	LOC_Os06g24280.1	555	297	351	3	24,9,16,	190,219,228,	297,324,335,
48	1	0	0	1	5	2	5	-	OsN22RS2_02T0365600.1	765	521	575	LOC_Os06g24280	555	297	351	3	24,9,16,	190,219,228,	297,324,335,
56	4	0	0	0	0	0	0	-	OsN22RS2_02T0365600.1	765	514	574	LOC_Os06g17629.1	489	429	489	1	60,	191,	429,
56	4	0	0	0	0	0	0	-	OsN22RS2_02T0365600.1	765	514	574	LOC_Os06g17629	489	429	489	1	60,	191,	429,
93	5	0	0	0	0	0	0	-	OsN22RS2_02T0365600.1	765	476	574	LOC_Os06g03270.1	624	526	624	1	98,	191,	526,
93	5	0	0	0	0	0	0	-	OsN22RS2_02T0365600.1	765	476	574	LOC_Os06g03270	624	526	624	1	98,	191,	526,
76	5	0	0	1	9	2	7	-	OsN22RS2_02T0365600.1	765	483	573	LOC_Os06g01070.1	543	448	536	3	22,7,52,	192,223,230,	448,475,484,
76	5	0	0	1	9	2	7	-	OsN22RS2_02T0365600.1	765	483	573	LOC_Os06g01070	543	448	536	3	22,7,52,	192,223,230,	448,475,484,
45	0	0	0	1	194	1	2	-	OsN22RS2_02T0365600.1	765	336	575	LOC_Os05g51940.1	753	654	701	3	24,5,16,	190,408,413,	654,678,685,
45	0	0	0	1	194	1	2	-	OsN22RS2_02T0365600.1	765	336	575	LOC_Os05g51940	753	654	701	3	24,5,16,	190,408,413,	654,678,685,
57	0	0	0	2	275	2	29	-	OsN22RS2_02T0365600.1	765	243	575	LOC_Os05g18150.1	489	398	484	4	24,12,9,12,	190,408,420,510,	398,422,436,472,
57	0	0	0	2	275	2	29	-	OsN22RS2_02T0365600.1	765	243	575	LOC_Os05g18150	489	398	484	4	24,12,9,12,	190,408,420,510,	398,422,436,472,
60	6	0	0	0	0	0	0	-	OsN22RS2_02T0365600.1	765	509	575	LOC_Os05g17740.1	435	336	402	1	66,	190,	336,
60	6	0	0	0	0	0	0	-	OsN22RS2_02T0365600.1	765	509	575	LOC_Os05g17740	435	336	402	1	66,	190,	336,
